id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
6962181067,5/12/2016,3587,2.37,2.37,0,0,0.25,2.11,0,0,8,105,127,928
7007744171,4/12/2016,14172,10.29,9.48,5,4.5,0.38,5.41,0,53,8,355,1024,2937
7007744171,4/13/2016,12862,9.65,8.6,5,4.61,0.56,4.48,0,56,22,261,1101,2742
7007744171,4/14/2016,11179,8.24,7.48,3,2.95,0.34,4.96,0,34,6,304,1096,2668
7007744171,4/15/2016,5273,3.53,3.53,0,0,0,3.53,0,0,0,202,1238,2098
7007744171,4/16/2016,4631,3.1,3.1,0,0,0,3.1,0,0,0,203,1155,2076
7007744171,4/17/2016,8059,5.39,5.39,0,0,0,5.39,0,0,0,305,1135,2383
7007744171,4/18/2016,14816,10.98,9.91,5,3.79,2.12,5.05,0,48,31,284,1077,2832
7007744171,4/19/2016,14194,10.48,9.5,5,4.41,0.76,5.31,0,53,17,304,1066,2812
7007744171,4/20/2016,15566,11.31,10.41,5,4.79,0.67,5.86,0,60,33,347,1000,3096
7007744171,4/21/2016,13744,9.19,9.19,0,2.15,1.87,5.17,0,30,34,327,1049,2763
7007744171,4/22/2016,15299,10.24,10.24,0,4.1,1.76,4.37,0,64,50,261,1065,2889
7007744171,4/23/2016,8093,5.41,5.41,0,0.13,1.13,4.15,0,2,25,223,1190,2284
7007744171,4/24/2016,11085,7.42,7.42,0,0,0,7.42,0,0,0,419,1021,2667
7007744171,4/25/2016,18229,13.34,12.2,5,4.31,1.37,7.67,0,51,24,379,986,3055
7007744171,4/26/2016,15090,10.1,10.1,0,0.93,0.94,8.23,0,16,22,424,978,2939
7007744171,4/27/2016,13541,10.22,9.06,5,4.27,0.66,5.29,0,50,12,337,1041,2830
7007744171,4/28/2016,15128,10.12,10.12,0,1.09,0.77,8.26,0,16,16,401,1007,2836
7007744171,4/29/2016,20067,14.3,13.42,5,4.31,2.05,7.95,0,55,42,382,961,3180
7007744171,4/30/2016,3761,2.52,2.52,0,0,0,2.52,0,0,0,200,1240,2051
7007744171,5/1/2016,5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225
7007744171,5/2/2016,13041,9.18,8.72,3,4.64,0.7,3.83,0,64,14,250,1112,2642
7007744171,5/3/2016,14510,10.87,9.71,5,4.48,1.02,5.36,0,58,31,330,1021,2976
7007744171,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1557
7007744171,5/5/2016,15010,11.1,10.04,5,4.33,1.29,5.48,0,53,23,317,1047,2933
7007744171,5/6/2016,11459,7.67,7.67,0,3,0.81,3.86,0,44,13,247,1136,2553
7007744171,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,111,120
7086361926,4/12/2016,11317,8.41,8.41,0,5.27,0.15,2.97,0,59,6,153,745,2772
7086361926,4/13/2016,5813,3.62,3.62,0,0.56,0.21,2.84,0,31,26,155,744,2516
7086361926,4/14/2016,9123,6.12,6.12,0,2.03,0.33,3.66,0,35,32,189,787,2734
7086361926,4/15/2016,8585,5.67,5.67,0,2.04,1.11,2.53,0,30,21,139,864,2395
7086361926,4/16/2016,31,0.01,0.01,0,0,0,0.01,0,0,0,3,1437,1635
7086361926,4/17/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1629
7086361926,4/18/2016,9827,6.71,6.71,0,3.17,1.22,2.31,0,61,51,114,1136,2743
7086361926,4/19/2016,10688,7.29,7.29,0,3.53,1.23,2.51,0,67,69,124,671,2944
7086361926,4/20/2016,14365,10.64,10.64,0,7.64,0.45,2.54,0,87,13,145,797,2997
7086361926,4/21/2016,9469,6.18,6.18,0,1.36,0.3,4.51,0,19,6,206,758,2463
7086361926,4/22/2016,9753,6.53,6.53,0,2.87,0.97,2.67,0,58,59,153,762,2846
7086361926,4/23/2016,2817,1.81,1.81,0,0,0,1.8,0,0,0,90,1350,1965
7086361926,4/24/2016,3520,2.16,2.16,0,0,0,2.15,0,0,0,125,566,2049
7086361926,4/25/2016,10091,6.82,6.82,0,3.75,0.7,2.37,0,69,39,129,706,2752
7086361926,4/26/2016,10387,7.07,7.07,0,4.16,0.77,2.12,0,70,33,132,726,2781
7086361926,4/27/2016,11107,8.34,8.34,0,5.63,0.18,2.53,0,55,6,145,829,2693
7086361926,4/28/2016,11584,7.8,7.8,0,2.79,1.64,3.36,0,54,48,161,810,2862
7086361926,4/29/2016,7881,4.95,4.95,0,0.49,0.45,4,0,24,36,182,1198,2616
7086361926,4/30/2016,14560,9.41,9.41,0,3.12,1.04,5.24,0,42,17,308,584,2995
7086361926,5/1/2016,12390,8.07,8.07,0,2.3,0.9,4.85,0,30,15,258,685,2730
7086361926,5/2/2016,10052,6.81,6.81,0,3.48,0.66,2.66,0,66,26,139,737,2754
7086361926,5/3/2016,10288,6.76,6.76,0,2.74,0.85,3.16,0,57,36,152,761,2754
7086361926,5/4/2016,10988,8.31,8.31,0,5.28,0.12,2.9,0,45,12,135,843,2655
7086361926,5/5/2016,8564,5.6,5.6,0,1.78,0.83,2.95,0,24,14,149,1253,2386
7086361926,5/6/2016,12461,8.38,8.38,0,3.82,1.43,3.12,0,84,35,154,834,2924
7086361926,5/7/2016,12827,8.48,8.48,0,1.46,2.33,4.68,0,20,42,209,621,2739
7086361926,5/8/2016,10677,7.1,7.1,0,2.31,1.53,3.25,0,32,27,147,695,2534
7086361926,5/9/2016,13566,9.11,9.11,0,4.26,1.71,3.12,0,67,50,171,743,2960
7086361926,5/10/2016,14433,10.79,10.79,0,7.11,1.2,2.45,0,72,23,106,1182,2800
7086361926,5/11/2016,9572,6.52,6.52,0,2.89,1.39,2.23,0,57,40,128,757,2735
7086361926,5/12/2016,3789,2.56,2.56,0,0.38,0.27,1.89,0,5,4,58,343,1199
8053475328,4/12/2016,18060,14.12,14.12,0,11.64,0.39,2.1,0,116,8,123,1193,3186
8053475328,4/13/2016,16433,13.35,13.35,0,10.43,0.47,2.45,0,95,12,156,1177,3140
8053475328,4/14/2016,20159,15.97,15.97,0,12.34,0.21,3.36,0,119,5,193,1123,3411
8053475328,4/15/2016,20669,16.24,16.24,0,13.26,0.39,2.59,0,132,8,158,1142,3410
8053475328,4/16/2016,14549,11.11,11.11,0,9.36,0.27,1.49,0,96,6,83,1255,2867
8053475328,4/17/2016,18827,13.69,13.69,0,9.24,0.8,3.64,0,111,21,195,1113,3213
8053475328,4/18/2016,17076,12.66,12.66,0,9.08,0.23,3.35,0,102,6,195,1137,3133
8053475328,4/19/2016,15929,12.48,12.48,0,9.22,0.31,2.95,0,90,7,191,1152,3114
8053475328,4/20/2016,15108,12.19,12.19,0,9.58,0.23,2.38,0,89,5,158,695,3043
8053475328,4/21/2016,16057,12.51,12.51,0,9.67,0.25,2.58,0,100,6,170,1164,3103
8053475328,4/22/2016,10520,8.29,8.29,0,6.26,0.15,1.88,0,60,3,117,1260,2655
8053475328,4/23/2016,22359,17.19,17.19,0,12.54,0.63,4.02,0,125,14,223,741,3554
8053475328,4/24/2016,22988,17.95,17.95,0,13.13,1.55,3.26,0,129,33,182,1096,3577
8053475328,4/25/2016,20500,15.69,15.69,0,11.37,0.46,3.86,0,118,9,209,1104,3403
8053475328,4/26/2016,12685,9.62,9.62,0,6.31,0.2,3.1,0,68,5,185,1182,2846
8053475328,4/27/2016,12422,9.82,9.82,0,6.46,0.43,2.93,0,60,10,183,1187,2852
8053475328,4/28/2016,15447,12.4,12.4,0,9.67,0.39,2.35,0,90,9,153,1188,3062
8053475328,4/29/2016,12315,9.65,9.65,0,6.17,0.31,3.17,0,58,8,159,1215,2794
8053475328,4/30/2016,7135,5.59,5.59,0,2.99,0.06,2.54,0,27,1,131,1281,2408
8053475328,5/1/2016,1170,0.85,0.85,0,0,0,0.85,0,0,0,51,1389,1886
8053475328,5/2/2016,1969,1.43,1.43,0,0,0,1.43,0,0,0,95,1345,1988
8053475328,5/3/2016,15484,11.9,11.9,0,8.39,0.93,2.59,0,87,22,165,1166,3023
8053475328,5/4/2016,14581,11.15,11.15,0,8.82,0.4,1.91,0,89,8,123,1220,2918
8053475328,5/5/2016,14990,11.51,11.51,0,8.85,0.45,2.21,0,93,9,130,1208,2950
8053475328,5/6/2016,13953,11,11,0,9.1,0.69,1.21,0,90,15,90,1245,2859
8053475328,5/7/2016,19769,15.67,15.67,0,12.44,0.88,2.35,0,121,20,148,1076,3331
8053475328,5/8/2016,22026,17.65,17.65,0,13.4,0.59,3.66,0,125,14,228,1073,3589
8053475328,5/9/2016,12465,9.38,9.38,0,6.12,0.57,2.69,0,66,12,148,1214,2765
8053475328,5/10/2016,14810,11.36,11.36,0,9.09,0.42,1.85,0,96,10,115,1219,2926
8053475328,5/11/2016,12209,9.4,9.4,0,6.08,0.28,3.04,0,60,7,184,1189,2809
8053475328,5/12/2016,4998,3.91,3.91,0,2.95,0.2,0.76,0,28,4,39,839,1505
8253242879,4/12/2016,9033,7.16,7.16,0,5.43,0.14,1.59,0,40,2,154,1244,2044
8253242879,4/13/2016,8053,6.1,6.1,0,4.17,0.63,1.31,0,35,11,96,1298,1935
8253242879,4/14/2016,5234,3.46,3.46,0,1.93,0.99,0.54,0,29,16,33,1362,1705
8253242879,4/15/2016,2672,1.77,1.77,0,0,0,1.76,0,0,0,105,1335,1632
8253242879,4/16/2016,9256,6.14,6.14,0,0.43,3.27,2.45,0,6,51,115,1268,1880
8253242879,4/17/2016,10204,7.91,7.91,0,5.43,0.15,2.33,0,41,5,157,1237,2112
8253242879,4/18/2016,5151,3.48,3.48,0,1.04,0.63,1.8,0,16,16,130,1278,1829
8253242879,4/19/2016,4212,2.78,2.78,0,0,0,2.78,0,0,0,164,1276,1763
8253242879,4/20/2016,6466,4.27,4.27,0,0.33,0.82,3.11,0,5,18,216,1201,1931
8253242879,4/21/2016,11268,8.56,8.56,0,5.88,0.93,1.75,0,49,20,172,1199,2218
8253242879,4/22/2016,2824,1.87,1.87,0,0,0,1.87,0,0,0,120,1320,1651
8253242879,4/23/2016,9282,6.26,6.26,0,2.09,1.04,3.13,0,30,26,191,1193,2132
8253242879,4/24/2016,8905,7.13,7.13,0,5.6,0.19,1.34,0,41,4,82,1313,1976
8253242879,4/25/2016,6829,4.51,4.51,0,0.36,2.39,1.77,0,7,54,118,1261,1909
8253242879,4/26/2016,4562,3.04,3.04,0,1.18,0.49,1.37,0,19,14,108,1299,1813
8253242879,4/27/2016,10232,8.18,8.18,0,6.24,0.23,1.7,0,45,5,104,1286,2008
8253242879,4/28/2016,2718,1.8,1.8,0,0.67,0.78,0.34,0,11,16,20,1393,1580
8253242879,4/29/2016,6260,4.26,4.26,0,1.29,0.54,2.4,0,16,14,136,1257,1854
8253242879,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0
8378563200,4/12/2016,7626,6.05,6.05,2,0.83,0.71,4.5,0,65,15,156,723,3635
8378563200,4/13/2016,12386,9.82,9.82,2,4.96,0.65,4.21,0,116,14,169,680,4079
8378563200,4/14/2016,13318,10.56,10.56,2,5.62,1.03,3.91,0,123,21,174,699,4163
8378563200,4/15/2016,14461,11.47,11.47,0,4.91,1.15,5.41,0,60,23,190,729,3666
8378563200,4/16/2016,11207,8.89,8.89,0,5.37,1.07,2.44,0,64,21,142,563,3363
8378563200,4/17/2016,2132,1.69,1.69,0,0,0,1.69,0,0,0,93,599,2572
8378563200,4/18/2016,13630,10.81,10.81,2,5.05,0.56,5.2,0,117,10,174,720,4157
8378563200,4/19/2016,13070,10.36,10.36,2,5.3,0.88,4.18,0,120,19,154,737,4092
8378563200,4/20/2016,9388,7.44,7.44,2,2.23,0.44,4.78,0,82,8,169,763,3787
8378563200,4/21/2016,15148,12.01,12.01,2,6.9,0.82,4.29,0,137,16,145,677,4236
8378563200,4/22/2016,12200,9.67,9.67,2,4.91,0.59,4.18,0,113,12,159,769,4044
8378563200,4/23/2016,5709,4.53,4.53,0,1.52,0.52,2.48,0,19,10,136,740,2908
8378563200,4/24/2016,3703,2.94,2.94,0,0,0,2.94,0,0,0,135,734,2741
8378563200,4/25/2016,12405,9.84,9.84,2,5.05,0.87,3.92,0,117,16,141,692,4005
8378563200,4/26/2016,16208,12.85,12.85,0,7.51,0.92,4.42,0,90,18,161,593,3763
8378563200,4/27/2016,7359,5.84,5.84,0,0.33,0.18,5.33,0,4,4,192,676,3061
8378563200,4/28/2016,5417,4.3,4.3,0,0.9,0.49,2.91,0,11,10,139,711,2884
8378563200,4/29/2016,6175,4.9,4.9,0,0.25,0.36,4.27,0,3,7,172,767,2982
8378563200,4/30/2016,2946,2.34,2.34,0,0,0,2.34,0,0,0,121,780,2660
8378563200,5/1/2016,11419,9.06,9.06,0,6.03,0.56,2.47,0,71,10,127,669,3369
8378563200,5/2/2016,6064,4.81,4.81,2,0.63,0.17,4.01,0,63,4,142,802,3491
8378563200,5/3/2016,8712,6.91,6.91,2,1.34,1.06,4.5,0,71,20,195,822,3784
8378563200,5/4/2016,7875,6.24,6.24,0,1.56,0.49,4.2,0,19,10,167,680,3110
8378563200,5/5/2016,8567,6.79,6.79,2,0.89,0.16,5.74,0,66,3,214,764,3783
8378563200,5/6/2016,7045,5.59,5.59,2,1.55,0.25,3.78,0,74,5,166,831,3644
8378563200,5/7/2016,4468,3.54,3.54,0,0,0,3.54,0,0,0,158,851,2799
8378563200,5/8/2016,2943,2.33,2.33,0,0,0,2.33,0,0,0,139,621,2685
8378563200,5/9/2016,8382,6.65,6.65,2,1.27,0.66,4.72,0,71,13,171,772,3721
8378563200,5/10/2016,6582,5.22,5.22,2,0.66,0.64,3.92,0,63,13,152,840,3586
8378563200,5/11/2016,9143,7.25,7.25,2,1.39,0.59,5.27,0,72,10,184,763,3788
8378563200,5/12/2016,4561,3.62,3.62,0,0.65,0.27,2.69,0,8,6,102,433,1976
8583815059,4/12/2016,5014,3.91,3.91,0,0,0.33,3.58,0,0,7,196,1237,2650
8583815059,4/13/2016,5571,4.35,4.35,0,0.15,0.97,3.23,0,2,23,163,1252,2654
8583815059,4/14/2016,3135,2.45,2.45,0,0,0,2.43,0,0,0,134,1306,2443
8583815059,4/15/2016,3430,2.68,2.68,0,0,0,0.9,0,0,0,65,1375,2505
8583815059,4/16/2016,5319,4.15,4.15,0,0,0,0,0,0,0,0,1440,2693
8583815059,4/17/2016,3008,2.35,2.35,0,0,0,0,0,0,0,0,1440,2439
8583815059,4/18/2016,3864,3.01,3.01,0,0.31,1.06,1.35,0,4,22,105,1309,2536
8583815059,4/19/2016,5697,4.44,4.44,0,0.53,0.48,3.44,0,7,10,166,1257,2668
8583815059,4/20/2016,5273,4.11,4.11,0,0,1.04,3.07,0,0,27,167,1246,2647
8583815059,4/21/2016,8538,6.66,6.66,0,2.63,1.02,3.01,0,35,18,158,1229,2883
8583815059,4/22/2016,8687,6.78,6.78,0,0.29,2.41,4.08,0,4,54,212,1170,2944
8583815059,4/23/2016,9423,7.35,7.35,0,0.53,2.03,4.75,0,7,44,238,1151,3012
8583815059,4/24/2016,8286,6.46,6.46,0,0.15,2.05,4.27,0,2,44,206,1188,2889
8583815059,4/25/2016,4503,3.51,3.51,0,1.47,0.24,1.81,0,18,6,122,1294,2547
8583815059,4/26/2016,10499,8.19,8.19,0,0.07,4.22,3.89,0,1,91,214,1134,3093
8583815059,4/27/2016,12474,9.73,9.73,0,6.6,0.27,2.87,0,77,5,129,1229,3142
8583815059,4/28/2016,6174,4.82,4.82,0,0,1.2,3.61,0,0,28,203,1209,2757
8583815059,4/29/2016,15168,11.83,11.83,0,3.9,3,4.92,0,46,67,258,1069,3513
8583815059,4/30/2016,10085,7.87,7.87,0,0.15,1.28,6.43,0,2,28,317,1093,3164
8583815059,5/1/2016,4512,3.52,3.52,0,0.78,0.12,2.04,0,10,2,117,1311,2596
8583815059,5/2/2016,8469,6.61,6.61,0,0,0,0,0,0,0,0,1440,2894
8583815059,5/3/2016,12015,9.37,9.37,0,0,0,0,0,0,0,0,1440,3212
8583815059,5/4/2016,3588,2.8,2.8,0,0,0,0,0,0,0,0,1440,2516
8583815059,5/5/2016,12427,9.69,9.69,0,0,0,1.18,0,0,0,70,1370,3266
8583815059,5/6/2016,5843,4.56,4.56,0,0.14,1.19,3.23,0,2,22,166,1250,2683
8583815059,5/7/2016,6117,4.77,4.77,0,0,0,4.77,0,0,0,250,1190,2810
8583815059,5/8/2016,9217,7.19,7.19,0,0.22,3.31,3.66,0,3,72,182,1183,2940
8583815059,5/9/2016,9877,7.7,7.7,0,5.76,0.17,1.73,0,66,4,110,1260,2947
8583815059,5/10/2016,8240,6.43,6.43,0,0.69,2.01,3.72,0,9,43,162,1226,2846
8583815059,5/11/2016,8701,6.79,6.79,0,0.37,3.24,3.17,0,5,71,177,1106,2804
8583815059,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0
8792009665,4/12/2016,2564,1.64,1.64,0,0,0,1.64,0,0,0,116,831,2044
8792009665,4/13/2016,1320,0.84,0.84,0,0,0,0.84,0,0,0,82,806,1934
8792009665,4/14/2016,1219,0.78,0.78,0,0,0,0.78,0,0,0,84,853,1963
8792009665,4/15/2016,2483,1.59,1.59,0,0,0,1.59,0,0,0,126,937,2009
8792009665,4/16/2016,244,0.16,0.16,0,0,0,0.16,0,0,0,12,1428,1721
8792009665,4/17/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/18/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/20/2016,3147,2.01,2.01,0,0,0.28,1.74,0,0,10,139,744,2188
8792009665,4/21/2016,144,0.09,0.09,0,0,0,0.09,0,0,0,9,1431,1720
8792009665,4/22/2016,4068,2.6,2.6,0,0.05,0.28,2.27,0,1,20,195,817,2419
8792009665,4/23/2016,5245,3.36,3.36,0,0.16,0.44,2.75,0,8,45,232,795,2748
8792009665,4/24/2016,400,0.26,0.26,0,0.04,0.05,0.16,0,3,8,19,1410,1799
8792009665,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/26/2016,1321,0.85,0.85,0,0,0,0.85,0,0,0,80,1360,1928
8792009665,4/27/2016,1758,1.13,1.13,0,0,0,1.13,0,0,0,112,900,2067
8792009665,4/28/2016,6157,3.94,3.94,0,0,0,3.94,0,0,0,310,714,2780
8792009665,4/29/2016,8360,5.35,5.35,0,0.14,0.28,4.93,0,6,14,380,634,3101
8792009665,4/30/2016,7174,4.59,4.59,0,0.33,0.36,3.91,0,10,20,301,749,2896
8792009665,5/1/2016,1619,1.04,1.04,0,0,0,1.04,0,0,0,79,834,1962
8792009665,5/2/2016,1831,1.17,1.17,0,0,0,1.17,0,0,0,101,916,2015
8792009665,5/3/2016,2421,1.55,1.55,0,0,0,1.55,0,0,0,156,739,2297
8792009665,5/4/2016,2283,1.46,1.46,0,0,0,1.46,0,0,0,129,848,2067
8792009665,5/5/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/6/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,48,57
8877689391,4/12/2016,23186,20.4,20.4,0,12.22,0.34,7.82,0,85,7,312,1036,3921
8877689391,4/13/2016,15337,9.58,9.58,0,3.55,0.38,5.64,0,108,18,216,1098,3566
8877689391,4/14/2016,21129,18.98,18.98,0,10.55,0.59,7.75,0,68,13,298,1061,3793
8877689391,4/15/2016,13422,7.17,7.17,0,0.05,0.05,7.01,0,106,1,281,1052,3934
8877689391,4/16/2016,29326,25.29,25.29,0,13.24,1.21,10.71,0,94,29,429,888,4547
8877689391,4/17/2016,15118,8.87,8.87,0,0,0.07,8.79,0,58,15,307,1060,3545
8877689391,4/18/2016,11423,8.67,8.67,0,2.44,0.27,5.94,0,29,5,191,1215,2761
8877689391,4/19/2016,18785,17.4,17.4,0,12.15,0.18,5.03,0,82,13,214,1131,3676
8877689391,4/20/2016,19948,18.11,18.11,0,11.02,0.69,6.34,0,73,19,225,1123,3679
8877689391,4/21/2016,19377,17.62,17.62,0,12.29,0.42,4.89,0,82,13,226,1119,3659
8877689391,4/22/2016,18258,16.31,16.31,0,10.23,0.03,5.97,0,61,2,236,1141,3427
8877689391,4/23/2016,11200,7.43,7.43,0,0,0,7.4,0,102,6,300,1032,3891
8877689391,4/24/2016,16674,15.74,15.74,0,11.01,0.01,4.69,0,64,1,227,1148,3455
8877689391,4/25/2016,12986,8.74,8.74,0,2.37,0.07,6.27,0,113,8,218,1101,3802
8877689391,4/26/2016,11101,8.43,8.43,0,1.76,0.13,6.5,0,22,3,258,1157,2860
8877689391,4/27/2016,23629,20.65,20.65,0,13.07,0.44,7.1,0,93,8,235,1104,3808
8877689391,4/28/2016,14890,11.3,11.3,0,4.93,0.38,5.97,0,58,8,231,1143,3060
8877689391,4/29/2016,9733,7.39,7.39,0,1.38,0.17,5.79,0,18,5,210,1207,2698
8877689391,4/30/2016,27745,26.72,26.72,0,21.66,0.08,4.93,0,124,4,223,1089,4398
8877689391,5/1/2016,10930,8.32,8.32,0,3.13,0.57,4.57,0,36,12,166,1226,2786
8877689391,5/2/2016,4790,3.64,3.64,0,0,0,3.56,0,0,0,105,1335,2189
8877689391,5/3/2016,10818,8.21,8.21,0,1.39,0.1,6.67,0,19,3,229,1189,2817
8877689391,5/4/2016,18193,16.3,16.3,0,10.42,0.31,5.53,0,66,8,212,1154,3477
8877689391,5/5/2016,14055,10.67,10.67,0,5.46,0.82,4.37,0,67,15,188,1170,3052
8877689391,5/6/2016,21727,19.34,19.34,0,12.79,0.29,6.16,0,96,17,232,1095,4015
8877689391,5/7/2016,12332,8.13,8.13,0,0.08,0.96,6.99,0,105,28,271,1036,4142
8877689391,5/8/2016,10686,8.11,8.11,0,1.08,0.2,6.8,0,17,4,245,1174,2847
8877689391,5/9/2016,20226,18.25,18.25,0,11.1,0.8,6.24,0,73,19,217,1131,3710
8877689391,5/10/2016,10733,8.15,8.15,0,1.35,0.46,6.28,0,18,11,224,1187,2832
8877689391,5/11/2016,21420,19.56,19.56,0,13.22,0.41,5.89,0,88,12,213,1127,3832
8877689391,5/12/2016,8064,6.12,6.12,0,1.82,0.04,4.25,0,23,1,137,770,1849
